signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
CD8_SF	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.5	0.98	-2.51	1.43	0.610623741686547
CYT	Signature	OS	COX	Braun	Kidney	TPM	178	0.09	0.17	-0.23	0.42	0.579686400820953
CYT	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.3	0.35	-0.98	0.38	0.388756191131135
CYT	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.27	0.39	-2.03	-0.51	0.00109716179953988
CYT	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.3	0.55	-0.78	1.38	0.582805031669861
CYT	Signature	OS	COX	Hwang	Lung	TPM	21	-0.33	0.54	-1.38	0.73	0.543136995053989
CYT	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.25	0.22	-0.68	0.19	0.261335832360409
CYT	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.25	0.15	-0.53	0.04	0.0937984071947756
CYT	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.1	0.25	-0.59	0.39	0.683456693904612
CYT	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.38	0.36	-1.1	0.33	0.295732564749744
CYT	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.36	0.42	-0.47	1.19	0.394552219559538
CYT	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.01	0.35	-0.68	0.71	0.966349801597953
CYT	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.78	0.39	-1.55	-0.01	0.0472537005422917
CYT	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.31	0.27	-0.84	0.23	0.258733136275609
CYT	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.42	0.46	-1.31	0.47	0.357603566220519
CYT	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.15	0.39	-1.91	-0.39	0.00295331603392042
CYT	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.16	0.13	-0.42	0.1	0.233657186358651
CYT	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.17	0.35	-0.51	0.85	0.620031198536612
CYT	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.95	0.34	-1.62	-0.29	0.00514241894929375
CYT	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.23	0.35	-1.92	-0.54	0.000498538756571086
CYT	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.67	0.51	-1.66	0.32	0.186541157280939
CYT	Signature	PFS	COX	Jung	Lung	TPM	26	-0.64	0.32	-1.26	-0.02	0.0443521458666199
CYT	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.21	0.19	-0.59	0.17	0.276434615137898
CYT	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.19	0.78	-1.72	1.34	0.807103375725781
CYT	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.3	0.41	-1.1	0.5	0.461892756999828
CYT	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.56	0.34	-1.23	0.1	0.0974781852559656
CYT	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.11	0.31	-0.72	0.49	0.714066061338647
CYT	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.44	0.64	-0.82	1.74	0.491225519775388
CYT	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.29	0.85	-4.23	-0.79	0.00708601111204426
CYT	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.84	0.57	-3.06	-0.81	0.00114543612096428
CYT	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.38	0.69	-0.97	1.8	0.58261411479285
CYT	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.2	0.74	-2.89	0.13	0.105855101783788
CYT	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-1.29	0.71	-2.82	0.02	0.0692120020961652
CYT	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.36	0.34	-1.03	0.3	0.285044103668739
CYT	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.67	0.33	-1.33	-0.04	0.0406750326178319
CYT	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.78	0.65	-2.14	0.46	0.229383450535467
CYT	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.04	0.69	-1.32	1.43	0.953426944139372
CYT	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.48	0.68	-1.88	0.82	0.474883961398289
CYT	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-1.64	0.64	-3.03	-0.46	0.0107779286741725
CYT	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.84	0.6	-2.14	0.29	0.166793421125287
CYT	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.86	0.85	-2.69	0.76	0.315027660637889
CYT	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.81	0.71	-2.27	0.55	0.25027641989415
CYT	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.16	0.57	-1.3	0.96	0.774000092703091
IFNG	Signature	OS	COX	Braun	Kidney	TPM	178	0.27	0.19	-0.1	0.63	0.149537643691117
IFNG	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.25	0.36	-0.94	0.45	0.489394887470286
IFNG	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.25	0.41	-2.06	-0.44	0.00240159169815097
IFNG	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.18	0.57	-0.93	1.29	0.750301370932159
IFNG	Signature	OS	COX	Hwang	Lung	TPM	21	-0.95	0.66	-2.24	0.34	0.147704764232475
IFNG	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.24	0.23	-0.68	0.21	0.299839976197184
IFNG	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.48	0.16	-0.79	-0.16	0.0030922329504181
IFNG	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.05	0.29	-0.61	0.52	0.867631383230734
IFNG	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.73	0.43	-1.57	0.1	0.0847226217038269
IFNG	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.14	0.49	-0.83	1.1	0.784220286833657
IFNG	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.05	0.39	-0.81	0.71	0.900703277887859
IFNG	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.89	0.43	-1.73	-0.06	0.0363473970434581
IFNG	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.4	0.3	-1	0.2	0.190330667514967
IFNG	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.3	0.44	-1.16	0.56	0.497033497317728
IFNG	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.85	0.41	-1.66	-0.05	0.0375321036598207
IFNG	Signature	PFS	COX	Braun	Kidney	TPM	178	0.07	0.15	-0.22	0.36	0.64853943212507
IFNG	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.73	0.4	-1.51	0.06	0.0689674266264953
IFNG	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.62	0.3	-1.22	-0.02	0.0413791228143357
IFNG	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.08	0.34	-1.75	-0.42	0.00136508735459775
IFNG	Signature	PFS	COX	Hwang	Lung	TPM	21	-1.01	0.57	-2.13	0.1	0.074705568274405
IFNG	Signature	PFS	COX	Jung	Lung	TPM	26	-0.88	0.42	-1.7	-0.06	0.0362528568398146
IFNG	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.34	0.21	-0.74	0.07	0.102362024085984
IFNG	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.14	0.76	-1.64	1.35	0.851293590523049
IFNG	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.2	0.41	-1.01	0.62	0.633969204373642
IFNG	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.35	0.35	-1.05	0.34	0.315156527569707
IFNG	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.13	0.35	-0.55	0.82	0.711778617083113
IFNG	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.79	0.71	-2.26	0.56	0.26135782404563
IFNG	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.13	0.67	-2.56	0.13	0.0917655002080857
IFNG	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.95	0.59	-3.22	-0.87	0.00094781935193621
IFNG	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.02	0.72	-1.41	1.46	0.976084655556487
IFNG	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.92	0.92	-4.05	-0.31	0.0358841032074243
IFNG	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.24	0.84	-4.12	-0.75	0.00763681107370092
IFNG	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.4	0.34	-1.08	0.28	0.250899491385276
IFNG	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-1.12	0.37	-1.87	-0.43	0.00210968100954088
IFNG	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.24	0.71	-1.69	1.16	0.735938132355288
IFNG	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.73	0.77	-0.73	2.37	0.343243945230286
IFNG	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.6	0.71	-2.06	0.77	0.398043040571173
IFNG	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2	0.73	-3.61	-0.68	0.00599671501622851
IFNG	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.76	0.66	-2.16	0.5	0.251142906502622
IFNG	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.55	0.78	-2.15	0.97	0.479200162126163
IFNG	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.68	0.73	-2.19	0.75	0.35671653577387
IFNG	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-1.43	0.77	-3.09	0.01	0.0643060464104246
ImmuneCells	Signature	OS	COX	Braun	Kidney	TPM	178	0.83	0.6	-0.35	2.01	0.166574371965126
ImmuneCells	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.85	1.3	-1.7	3.39	0.514923176096066
ImmuneCells	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.58	1.13	-3.8	0.63	0.161427596762625
ImmuneCells	Signature	OS	COX	Liu	Melanoma	FPKM	121	0.44	0.82	-1.16	2.04	0.591345264323921
ImmuneCells	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.14	0.4	-0.64	0.92	0.72686051557683
ImmuneCells	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.27	0.7	-1.65	1.1	0.697144418925166
ImmuneCells	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.14	1.35	-2.78	2.5	0.917358704349396
ImmuneCells	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.62	1.18	-1.69	2.93	0.598543593672339
ImmuneCells	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.23	1.17	-2.06	2.52	0.844267760633235
ImmuneCells	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-2.38	1.11	-4.55	-0.2	0.0324115003273356
ImmuneCells	Signature	OS	COX	Riaz	Melanoma	TPM	51	0.08	0.82	-1.53	1.69	0.921488083666876
ImmuneCells	Signature	OS	COX	Snyder	Ureteral	TPM	25	3.32	1.73	-0.08	6.72	0.0553187876575385
ImmuneCells	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.54	1.3	-3.09	2.01	0.678656732217371
ImmuneCells	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.1	0.49	-1.07	0.86	0.831604680313509
ImmuneCells	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.77	1.09	-2.9	1.37	0.482800064347409
ImmuneCells	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.86	1	-3.83	0.1	0.0624676082797049
ImmuneCells	Signature	PFS	COX	Jung	Lung	TPM	26	-0.95	1.13	-3.16	1.27	0.401621627041864
ImmuneCells	Signature	PFS	COX	Liu	Melanoma	FPKM	121	0.39	0.72	-1.01	1.8	0.583488263417285
ImmuneCells	Signature	PFS	COX	Snyder	Ureteral	TPM	25	2.65	1.56	-0.4	5.7	0.0887595974462136
ImmuneCells	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.74	1.13	-2.96	1.49	0.516721439325682
ImmuneCells	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.07	1.12	-2.14	2.28	0.953080115241358
ImmuneCells	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-3.15	1.6	-6.5	-0.13	0.0495710114277326
ImmuneCells	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	0.64	1.23	-1.77	3.1	0.602582967655858
ImmuneCells	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.39	0.83	-1.25	2.04	0.64313052961965
ImmuneCells	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-1.04	1.87	-4.93	2.57	0.578645349392014
ImmuneCells	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-2.35	1.92	-6.53	1.24	0.221066512400705
ImmuneCells	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.04	1.77	-3.54	3.59	0.982718836352387
ImmuneCells	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	0.64	1.86	-3.05	4.4	0.731932886829864
Inflammatory	Signature	OS	COX	Braun	Kidney	TPM	178	0.21	0.21	-0.19	0.62	0.301012950360033
Inflammatory	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.29	0.45	-1.18	0.6	0.520673481604892
Inflammatory	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.32	0.43	-2.16	-0.48	0.00211674960501552
Inflammatory	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.27	0.63	-0.97	1.5	0.672147217385488
Inflammatory	Signature	OS	COX	Hwang	Lung	TPM	21	-0.96	0.79	-2.52	0.59	0.223254280857675
Inflammatory	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.35	0.25	-0.83	0.14	0.157890521139778
Inflammatory	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.36	0.16	-0.68	-0.05	0.0251846061378713
Inflammatory	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.1	0.29	-0.67	0.47	0.734412388034237
Inflammatory	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.79	0.46	-1.69	0.1	0.0828942693704732
Inflammatory	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.4	0.49	-0.56	1.35	0.413597066573264
Inflammatory	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.09	0.44	-0.96	0.77	0.83656244987329
Inflammatory	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.83	0.42	-1.66	0	0.0488898456113436
Inflammatory	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.53	0.32	-1.15	0.09	0.0934313564831294
Inflammatory	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.54	0.55	-1.62	0.54	0.324282653485517
Inflammatory	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.29	0.47	-2.22	-0.36	0.0063372886282143
Inflammatory	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.16	0.17	-0.48	0.17	0.341782592742051
Inflammatory	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.33	0.43	-1.18	0.51	0.442082157243432
Inflammatory	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.11	0.41	-1.92	-0.3	0.00696940534819804
Inflammatory	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.11	0.35	-1.81	-0.42	0.00162642147987455
Inflammatory	Signature	PFS	COX	Hwang	Lung	TPM	21	-1.43	0.77	-2.93	0.07	0.0609389223027225
Inflammatory	Signature	PFS	COX	Jung	Lung	TPM	26	-0.92	0.42	-1.74	-0.11	0.0261838943376941
Inflammatory	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.4	0.22	-0.83	0.03	0.0714351235351673
Inflammatory	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.24	0.85	-1.44	1.91	0.780332497770277
Inflammatory	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.33	0.5	-1.3	0.65	0.51355422278191
Inflammatory	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.58	0.4	-1.35	0.2	0.146702699621972
Inflammatory	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.21	0.38	-0.96	0.54	0.58795421827865
Inflammatory	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.01	0.8	-1.62	1.59	0.987023722570272
Inflammatory	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.27	0.95	-4.36	-0.54	0.0171994526577619
Inflammatory	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.96	0.6	-3.23	-0.87	0.000976766445326631
Inflammatory	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.07	0.78	-1.64	1.5	0.930917549287209
Inflammatory	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.11	1.07	-4.64	-0.27	0.047662825672852
Inflammatory	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.11	0.87	-4.03	-0.53	0.0156749658677941
Inflammatory	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.54	0.38	-1.3	0.2	0.157123659615911
Inflammatory	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.8	0.36	-1.53	-0.1	0.0287550122019413
Inflammatory	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.37	0.74	-1.89	1.09	0.620371854132875
Inflammatory	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.06	0.8	-1.53	1.7	0.94052819909708
Inflammatory	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.48	0.72	-1.97	0.9	0.500162973236013
Inflammatory	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-1.9	0.76	-3.54	-0.5	0.01239135734447
Inflammatory	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.94	0.67	-2.36	0.32	0.160727803434507
Inflammatory	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.98	0.97	-3.03	0.89	0.315769703652712
Inflammatory	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.73	0.78	-2.32	0.78	0.343224220734062
Inflammatory	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-1.09	0.81	-2.78	0.44	0.175940326233331
IRG_Ayers	Signature	OS	COX	Braun	Kidney	TPM	178	0.19	0.2	-0.2	0.58	0.34199388588257
IRG_Ayers	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.24	0.43	-1.09	0.6	0.572698122250958
IRG_Ayers	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.25	0.42	-2.07	-0.43	0.00279309175464434
IRG_Ayers	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.24	0.61	-0.95	1.43	0.694088797219455
IRG_Ayers	Signature	OS	COX	Hwang	Lung	TPM	21	-1.02	0.87	-2.74	0.69	0.242458120460113
IRG_Ayers	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.36	0.25	-0.84	0.12	0.143051412128856
IRG_Ayers	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.38	0.16	-0.69	-0.06	0.0211780926508987
IRG_Ayers	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.05	0.29	-0.62	0.52	0.859182629773546
IRG_Ayers	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.83	0.47	-1.76	0.09	0.0779029714722871
IRG_Ayers	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.5	0.49	-0.46	1.46	0.311094526765333
IRG_Ayers	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.12	0.42	-0.95	0.72	0.782562791858029
IRG_Ayers	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.82	0.42	-1.64	0	0.0497052710470211
IRG_Ayers	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.52	0.31	-1.14	0.09	0.0949392919893376
IRG_Ayers	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.54	0.53	-1.58	0.49	0.302392769895031
IRG_Ayers	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.42	0.49	-2.39	-0.46	0.00375976974526825
IRG_Ayers	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.16	-0.46	0.16	0.338812915877988
IRG_Ayers	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.4	0.4	-1.19	0.39	0.317589193853781
IRG_Ayers	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.05	0.4	-1.84	-0.26	0.00880250834864226
IRG_Ayers	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1	0.34	-1.67	-0.33	0.00339749650094235
IRG_Ayers	Signature	PFS	COX	Hwang	Lung	TPM	21	-1.35	0.75	-2.82	0.13	0.0737239472189013
IRG_Ayers	Signature	PFS	COX	Jung	Lung	TPM	26	-0.84	0.41	-1.64	-0.04	0.040631106122993
IRG_Ayers	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.41	0.22	-0.85	0.02	0.0628426509655025
IRG_Ayers	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.1	0.83	-1.74	1.53	0.901947589463439
IRG_Ayers	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.32	0.48	-1.26	0.62	0.500452935135703
IRG_Ayers	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.71	0.41	-1.51	0.1	0.0850927847966934
IRG_Ayers	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.2	0.37	-0.94	0.53	0.585980464846063
IRG_Ayers	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.11	0.76	-1.64	1.4	0.886944338899257
IRG_Ayers	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2	0.88	-3.91	-0.39	0.0230136279216462
IRG_Ayers	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.78	0.57	-2.98	-0.72	0.00179517454793705
IRG_Ayers	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.15	0.75	-1.66	1.34	0.843886703606006
IRG_Ayers	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.89	1.01	-4.25	-0.12	0.0617799374583484
IRG_Ayers	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.12	0.87	-4.03	-0.55	0.0147607153019258
IRG_Ayers	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.48	0.37	-1.22	0.25	0.198515383996032
IRG_Ayers	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.78	0.36	-1.52	-0.08	0.0319150052232315
IRG_Ayers	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.23	0.75	-1.75	1.24	0.75452824830238
IRG_Ayers	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.13	0.75	-1.34	1.67	0.861469905126164
IRG_Ayers	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.46	0.71	-1.93	0.91	0.517298748875582
IRG_Ayers	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.25	0.81	-4.02	-0.78	0.00559976089320067
IRG_Ayers	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.9	0.66	-2.31	0.35	0.17325608931434
IRG_Ayers	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.91	0.92	-2.83	0.86	0.32072843154583
IRG_Ayers	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.96	0.77	-2.57	0.52	0.210528478393066
IRG_Ayers	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-1	0.8	-2.67	0.54	0.212729142505409
KDM5A	Signature	OS	COX	Braun	Kidney	TPM	178	-0.16	0.26	-0.68	0.36	0.545745321549751
KDM5A	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.49	0.58	-0.65	1.64	0.395347604604212
KDM5A	Signature	OS	COX	Gide	Melanoma	TPM	55	0.28	0.64	-0.96	1.53	0.656181769734343
KDM5A	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.27	0.78	-1.25	1.8	0.726687972882924
KDM5A	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.3	0.38	-1.04	0.45	0.439296863981263
KDM5A	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.08	0.25	-0.58	0.41	0.741566946016638
KDM5A	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.27	0.44	-1.13	0.58	0.534062077992613
KDM5A	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.46	0.93	-2.29	1.37	0.623430186500579
KDM5A	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	3	0.93	1.18	4.83	0.00127973702383358
KDM5A	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.25	0.46	-1.16	0.65	0.583239402610623
KDM5A	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.21	0.8	-1.78	1.36	0.791377230091735
KDM5A	Signature	OS	COX	Riaz	Melanoma	TPM	51	-1	0.54	-2.05	0.05	0.0628443574960559
KDM5A	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.31	0.64	-1.56	0.94	0.623698092195383
KDM5A	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.64	0.6	-0.54	1.81	0.288926201213189
KDM5A	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.17	0.21	-0.58	0.24	0.415104936591139
KDM5A	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.06	0.69	-1.42	1.3	0.931417333599779
KDM5A	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.18	0.5	-1.15	0.8	0.724060543466309
KDM5A	Signature	PFS	COX	Gide	Melanoma	TPM	55	0.83	0.54	-0.23	1.88	0.123663287267174
KDM5A	Signature	PFS	COX	Jung	Lung	TPM	26	0.46	0.48	-0.48	1.41	0.333794606887407
KDM5A	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.21	0.34	-0.88	0.46	0.542352484891605
KDM5A	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.36	0.97	-1.54	2.26	0.711464685137756
KDM5A	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.1	0.6	-1.28	1.08	0.86922489275862
KDM5A	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.51	0.53	-0.52	1.54	0.334168313208025
KDM5A	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.07	0.51	-0.94	1.08	0.89582460863794
KDM5A	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.45	1.22	-1.97	2.92	0.714962440817349
KDM5A	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-0.95	0.94	-2.9	0.85	0.308453773057905
KDM5A	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	0.7	0.88	-1.03	2.47	0.42980362922894
KDM5A	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.25	1.01	-1.76	2.29	0.808156060962566
KDM5A	Signature	Response	Log_regression	Jung	Lung	TPM	26	1.27	1.06	-0.72	3.57	0.232734290853469
KDM5A	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	2.38	1.38	-0.14	5.39	0.0852272060964248
KDM5A	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.4	0.55	-1.49	0.66	0.459720647586625
